zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2
59141524,59143664,2131,2022/6/1,720708.8889,17.75555556,Single Family Residence,1910,1,3,6098.0,sqft,Natural Gas,Wall Unit(s),unknown,865000.0,2131,2022/6/1,634029.1667,14.14583333,Single Family Residence,1929,1,2,4356.0,sqft,"Natural Gas, Baseboard",Window Unit(s),unknown,640000.0
59141524,59162452,2131,2022/6/1,720708.8889,17.75555556,Single Family Residence,1910,1,3,6098.0,sqft,Natural Gas,Wall Unit(s),unknown,865000.0,2131,2022/6/1,639611.3475,12.4964539,Single Family Residence,1900,2,3,4356.0,sqft,"Oil, Natural Gas, Baseboard",Wall Unit(s),unknown,550000.0
59143187,59146446,2131,2022/6/1,697319.6,11.8,Single Family Residence,1905,2,3,5662.0,sqft,Hot Water,Window Unit(s),unknown,725000.0,2131,2022/6/1,639188.8889,12.26666667,Single Family Residence,1935,1,3,4791.0,sqft,"Forced Air, Central",Central Air,unknown,599000.0
59143187,59146670,2131,2022/6/1,697319.6,11.8,Single Family Residence,1905,2,3,5662.0,sqft,Hot Water,Window Unit(s),unknown,725000.0,2131,2022/6/1,639326.3158,14.15789474,Single Family Residence,1945,1,3,4791.0,sqft,Forced Air,Central Air,unknown,604000.0
59153597,59160174,2132,2019/11/1,571374.0769,15.69230769,Single Family Residence,1989,2,3,3484.0,sqft,"Forced Air, Oil",Central Air,unknown,600000.0,2132,2019/11/1,570524.9148,11.39204545,Single Family Residence,1960,2,3,6534.0,sqft,Baseboard,Ductless,unknown,475000.0
59155573,59160174,2132,2019/11/1,624448.1429,15.71428571,Single Family Residence,1929,1,3,4791.0,sqft,"Hot Water, Electric Baseboard, Natural Gas",Window Unit(s),unknown,599900.0,2132,2019/11/1,570524.9148,11.39204545,Single Family Residence,1960,2,3,6534.0,sqft,Baseboard,Ductless,unknown,475000.0
59155573,59160410,2132,2019/11/1,624448.1429,15.71428571,Single Family Residence,1929,1,3,4791.0,sqft,"Hot Water, Electric Baseboard, Natural Gas",Window Unit(s),unknown,599900.0,2132,2019/11/1,556367.0,10.0,Single Family Residence,1950,2,3,4356.0,sqft,"Oil, Baseboard",Window Unit(s),unknown,499000.0
59142924,59155335,2132,2019/12/1,677942.0,13.0,Single Family Residence,1920,2,3,3484.0,sqft,"Oil, Steam",unknown,unknown,697000.0,2132,2019/12/1,644475.0909,14.09090909,Single Family Residence,1900,2,4,6098.0,sqft,Baseboard,unknown,unknown,580000.0
59154136,59154432,2132,2019/12/1,670100.8421,12.52631579,Single Family Residence,1928,2,3,4791.0,sqft,"Hot Water, Natural Gas","Ductless, Central Air",unknown,740000.0,2132,2019/12/1,596305.8421,13.36842105,Single Family Residence,1950,1,2,4791.0,sqft,Baseboard,Window Unit(s),unknown,600000.0
59154136,59155799,2132,2019/12/1,670100.8421,12.52631579,Single Family Residence,1928,2,3,4791.0,sqft,"Hot Water, Natural Gas","Ductless, Central Air",unknown,740000.0,2132,2019/12/1,701660.3333,10.0,Single Family Residence,1940,2,3,5227.0,sqft,"Oil, Hot Water",Window Unit(s),unknown,612500.0
59155335,59156837,2132,2019/12/1,644475.0909,14.09090909,Single Family Residence,1900,2,4,6098.0,sqft,Baseboard,unknown,unknown,580000.0,2132,2019/12/1,717248.8846,10.11538462,Single Family Residence,1940,2,3,4356.0,sqft,"Hot Water, Hydronic Floor Heat(Radiant)",unknown,unknown,750000.0
59157130,59158365,2132,2019/12/1,638553.5714,10.71428571,Single Family Residence,1960,2,3,7405.0,sqft,Baseboard,Window Unit(s),unknown,618000.0,2132,2019/12/1,684942.3846,11.15384615,Single Family Residence,1935,2,4,5227.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,743100.0
59157757,59160087,2132,2019/12/1,544494.9091,11.54545455,Single Family Residence,1930,1,3,8276.0,sqft,Hot Water,unknown,unknown,540000.0,2132,2019/12/1,490525.6667,10.0,Single Family Residence,1935,2,3,3484.0,sqft,"Hot Water, Oil",unknown,unknown,395000.0
59160087,59161143,2132,2019/12/1,490525.6667,10.0,Single Family Residence,1935,2,3,3484.0,sqft,"Hot Water, Oil",unknown,unknown,395000.0,2132,2019/12/1,507193.4,11.6,Single Family Residence,1965,2,3,6534.0,sqft,"Baseboard, Natural Gas",unknown,unknown,505000.0
59154384,59155205,2132,2019/7/1,716875.2778,14.33333333,Single Family Residence,1925,3,4,8712.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,999000.0,2132,2019/7/1,732699.2308,13.46153846,Single Family Residence,1898,4,4,5227.0,sqft,Central,Central Air,unknown,605000.0
59141636,59157055,2132,2020/1/1,501386.1852,19.0,Single Family Residence,1950,3,3,6534.0,sqft,"Oil, Baseboard",Ductless,unknown,479000.0,2132,2020/1/1,591178.3333,14.66666667,Single Family Residence,1915,1,2,5227.0,sqft,"Hot Water, Baseboard",Other,unknown,575000.0
59155827,59158265,2132,2020/1/1,781499.8889,17.11111111,Single Family Residence,1940,3,4,5227.0,sqft,"Steam, Natural Gas",Central Air,unknown,849000.0,2132,2020/1/1,694248.4167,13.66666667,Single Family Residence,1913,3,3,9583.0,sqft,Baseboard,Window Unit(s),unknown,675000.0
59155554,59155880,2132,2020/10/1,709171.9286,13.0,Single Family Residence,1936,2,3,4356.0,sqft,"Oil, Steam",Central Air,unknown,675000.0,2132,2020/10/1,800935.1667,14.16666667,Single Family Residence,1947,2,3,6098.0,sqft,Baseboard,Central Air,unknown,810000.0
59154404,59157758,2132,2020/11/1,782313.1429,12.28571429,Single Family Residence,1904,3,4,4791.0,sqft,"Central, Natural Gas",Window Unit(s),unknown,798000.0,2132,2020/11/1,709638.0,13.0,Single Family Residence,1931,2,3,5662.0,sqft,"Natural Gas, Baseboard",Central Air,unknown,649900.0
59156691,59160911,2132,2020/11/1,1004966.667,22.0,Single Family Residence,1930,2,6,5227.0,sqft,Hot Water,Window Unit(s),unknown,1025000.0,2132,2020/11/1,1027306.909,18.18181818,SingleFamily,1931,3,4,8712.0,sqft,"Forced air, Oil","Wall, Other",unknown,1300000.0
59157346,59160811,2132,2020/11/1,906299.9231,14.61538462,Single Family Residence,1910,4,5,4791.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,950000.0,2132,2020/11/1,793679.9091,12.45454545,Single Family Residence,2017,3,4,4791.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,750000.0
59157346,59160911,2132,2020/11/1,906299.9231,14.61538462,Single Family Residence,1910,4,5,4791.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,950000.0,2132,2020/11/1,1027306.909,18.18181818,SingleFamily,1931,3,4,8712.0,sqft,"Forced air, Oil","Wall, Other",unknown,1300000.0
59159599,59160209,2132,2020/11/1,526157.1818,14.54545455,Single Family Residence,1915,1,3,3484.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,525000.0,2132,2020/11/1,610139.6364,15.72727273,Single Family Residence,1963,2,3,6098.0,sqft,Baseboard,Window Unit(s),unknown,645000.0
59158551,59160090,2132,2020/12/1,684136.6364,11.81818182,Single Family Residence,1950,2,3,6534.0,sqft,Baseboard,Central Air,unknown,725000.0,2132,2020/12/1,615884.5,11.21428571,Single Family Residence,1940,2,3,5227.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,589000.0
59159316,59159834,2132,2020/12/1,549260.4286,19.21428571,Single Family Residence,1925,1,2,5227.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,529000.0,2132,2020/12/1,589008.1818,15.81818182,Single Family Residence,1920,3,3,4791.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,640000.0
59159616,59159834,2132,2020/12/1,567139.7,12.7,Single Family Residence,1935,2,3,3049.0,sqft,Oil,Window Unit(s),unknown,519500.0,2132,2020/12/1,589008.1818,15.81818182,Single Family Residence,1920,3,3,4791.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,640000.0
59159834,59160552,2132,2020/12/1,589008.1818,15.81818182,Single Family Residence,1920,3,3,4791.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,640000.0,2132,2020/12/1,523668.8,19.6,Single Family Residence,1963,2,3,3920.0,sqft,Forced Air,Central Air,unknown,505000.0
59159834,59160645,2132,2020/12/1,589008.1818,15.81818182,Single Family Residence,1920,3,3,4791.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,640000.0,2132,2020/12/1,539354.4444,10.72222222,Single Family Residence,1935,2,3,3920.0,sqft,Baseboard,Wall Unit(s),unknown,528000.0
59157568,59160864,2132,2020/3/1,557023.2632,11.89473684,Single Family Residence,1930,3,4,7405.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,560000.0,2132,2020/3/1,556923.2727,14.09090909,Single Family Residence,2020,3,3,10018.0,sqft,"Forced Air, Central, Natural Gas",Central Air,unknown,825000.0
59159614,102987395,2132,2020/3/1,656036.6,26.9,Single Family Residence,1929,3,3,6534.0,sqft,"Steam, Electric, Natural Gas",Window Unit(s),unknown,650000.0,2132,2020/3/1,560114.5,13.75,"Condominium, Townhouse",2009,2,2,1306.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,535000.0
59155373,59158896,2132,2020/6/1,636020.8889,11.33333333,Single Family Residence,1963,2,3,3049.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,610000.0,2132,2020/6/1,682224.9091,13.81818182,Single Family Residence,1961,3,3,5662.0,sqft,"Baseboard, Natural Gas",Window Unit(s),unknown,754000.0
59158896,59159434,2132,2020/6/1,682224.9091,13.81818182,Single Family Residence,1961,3,3,5662.0,sqft,"Baseboard, Natural Gas",Window Unit(s),unknown,754000.0,2132,2020/6/1,602675.0,16.33333333,Single Family Residence,1900,2,3,4791.0,sqft,"Forced Air, Electric Baseboard",Central Air,unknown,625000.0
59141617,59142384,2132,2020/7/1,790937.2222,13.33333333,Single Family Residence,1941,3,3,7405.0,sqft,"Hot Water, Baseboard, Natural Gas",Central Air,unknown,890000.0,2132,2020/7/1,694086.0,15.6,Single Family Residence,1940,2,4,6534.0,sqft,Baseboard,Window Unit(s),unknown,720000.0
59141617,59142692,2132,2020/7/1,790937.2222,13.33333333,Single Family Residence,1941,3,3,7405.0,sqft,"Hot Water, Baseboard, Natural Gas",Central Air,unknown,890000.0,2132,2020/7/1,723563.6667,13.33333333,Single Family Residence,1929,2,4,6098.0,sqft,"Hot Water, Oil",Window Unit(s),unknown,660000.0
59141911,59142384,2132,2020/7/1,634999.0,11.57142857,Single Family Residence,1930,1,3,4791.0,sqft,"Hot Water, Baseboard, Oil",Window Unit(s),unknown,580000.0,2132,2020/7/1,694086.0,15.6,Single Family Residence,1940,2,4,6534.0,sqft,Baseboard,Window Unit(s),unknown,720000.0
59141911,59158536,2132,2020/7/1,634999.0,11.57142857,Single Family Residence,1930,1,3,4791.0,sqft,"Hot Water, Baseboard, Oil",Window Unit(s),unknown,580000.0,2132,2020/7/1,663006.9091,13.18181818,Single Family Residence,1920,3,3,6969.0,sqft,"Natural Gas, Baseboard",Central Air,unknown,800000.0
59141911,59162531,2132,2020/7/1,634999.0,11.57142857,Single Family Residence,1930,1,3,4791.0,sqft,"Hot Water, Baseboard, Oil",Window Unit(s),unknown,580000.0,2132,2020/7/1,682271.0,13.0,Single Family Residence,1920,2,3,6534.0,sqft,"Hot Water, Electric Baseboard, Natural Gas",Window Unit(s),unknown,752500.0
59142692,59158536,2132,2020/7/1,723563.6667,13.33333333,Single Family Residence,1929,2,4,6098.0,sqft,"Hot Water, Oil",Window Unit(s),unknown,660000.0,2132,2020/7/1,663006.9091,13.18181818,Single Family Residence,1920,3,3,6969.0,sqft,"Natural Gas, Baseboard",Central Air,unknown,800000.0
59153432,59160133,2132,2020/7/1,562118.0,10.42857143,Townhouse,1989,3,2,1742.0,sqft,"Gas, Forced air",Central,unknown,540000.0,2132,2020/7/1,593093.3,15.7,Single Family Residence,1940,3,3,3049.0,sqft,"Hot Water, Oil","Other, Window Unit(s)",unknown,650000.0
59153432,59160674,2132,2020/7/1,562118.0,10.42857143,Townhouse,1989,3,2,1742.0,sqft,"Gas, Forced air",Central,unknown,540000.0,2132,2020/7/1,563456.0,17.33333333,Single Family Residence,1959,2,3,5227.0,sqft,Forced Air,Central Air,unknown,662500.0
59153432,59161583,2132,2020/7/1,562118.0,10.42857143,Townhouse,1989,3,2,1742.0,sqft,"Gas, Forced air",Central,unknown,540000.0,2132,2020/7/1,629321.2,12.4,Single Family Residence,1950,2,3,0.25,Acres,"Ductless, Oil, Baseboard",Ductless,unknown,693000.0
59154084,59160439,2132,2020/7/1,507559.6667,15.16666667,Single Family Residence,1945,4,4,5662.0,sqft,Forced Air,Central Air,unknown,500000.0,2132,2020/7/1,537455.2,14.0,Single Family Residence,1960,2,3,4356.0,sqft,Hot Water,Window Unit(s),unknown,600000.0
59154084,59160674,2132,2020/7/1,507559.6667,15.16666667,Single Family Residence,1945,4,4,5662.0,sqft,Forced Air,Central Air,unknown,500000.0,2132,2020/7/1,563456.0,17.33333333,Single Family Residence,1959,2,3,5227.0,sqft,Forced Air,Central Air,unknown,662500.0
59157209,59157630,2132,2020/7/1,828670.25,16.75,Single Family Residence,1920,3,5,5662.0,sqft,Forced Air,Central Air,unknown,790000.0,2132,2020/7/1,913534.8889,16.66666667,Single Family Residence,2004,4,4,6534.0,sqft,"Forced Air, Natural Gas, Radiant","Dual, Central Air",unknown,952000.0
59157696,59160406,2132,2020/7/1,549683.7273,18.18181818,Single Family Residence,1927,2,3,3920.0,sqft,"Oil, Baseboard",unknown,unknown,615000.0,2132,2020/7/1,525931.4545,13.27272727,Single Family Residence,1920,1,3,3484.0,sqft,"Natural Gas, Steam",unknown,unknown,475000.0
59157859,59160769,2132,2020/7/1,464536.0,12.45454545,Single Family Residence,1958,1,2,3920.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,472500.0,2132,2020/7/1,507791.0,10.0,Single Family Residence,1950,2,3,7405.0,sqft,"Baseboard, Natural Gas",Window Unit(s),unknown,604500.0
59158536,59160131,2132,2020/7/1,663006.9091,13.18181818,Single Family Residence,1920,3,3,6969.0,sqft,"Natural Gas, Baseboard",Central Air,unknown,800000.0,2132,2020/7/1,589358.0,18.0,Single Family Residence,1948,1,3,4791.0,sqft,Forced Air,Central Air,unknown,639000.0
59158536,59160133,2132,2020/7/1,663006.9091,13.18181818,Single Family Residence,1920,3,3,6969.0,sqft,"Natural Gas, Baseboard",Central Air,unknown,800000.0,2132,2020/7/1,593093.3,15.7,Single Family Residence,1940,3,3,3049.0,sqft,"Hot Water, Oil","Other, Window Unit(s)",unknown,650000.0
59156293,59156552,2132,2020/8/1,851313.5455,14.45454545,Single Family Residence,2015,3,4,4791.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,790000.0,2132,2020/8/1,975001.0,23.0,Single Family Residence,1910,3,4,10454.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,1025000.0
59159788,59161199,2132,2020/8/1,645971.0,16.0,Single Family Residence,2020,5,4,7405.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,1150000.0,2132,2020/8/1,727211.8,17.7,Single Family Residence,1950,4,4,0.3,Acres,"Electric Baseboard, Oil, Baseboard",Central Air,unknown,740000.0
59142936,59158279,2132,2020/9/1,679738.6364,15.09090909,Single Family Residence,1967,2,3,6534.0,sqft,"Hot Water, Baseboard",Window Unit(s),unknown,610000.0,2132,2020/9/1,762574.2,14.2,Single Family Residence,1920,2,4,5227.0,sqft,"Forced Air, Central, Natural Gas",Window Unit(s),unknown,837500.0
59154144,190070569,2132,2020/9/1,732893.0909,17.27272727,Single Family Residence,1920,2,3,8276.0,sqft,Hot Water,Window Unit(s),unknown,725000.0,2132,2020/9/1,843882.5833,15.25,Single Family Residence,2002,3,3,6969.0,sqft,"Baseboard, Natural Gas",Central Air,unknown,880000.0
59157688,190070569,2132,2020/9/1,741068.4545,14.54545455,Single Family Residence,1987,4,3,3920.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,715000.0,2132,2020/9/1,843882.5833,15.25,Single Family Residence,2002,3,3,6969.0,sqft,"Baseboard, Natural Gas",Central Air,unknown,880000.0
59158830,59161475,2132,2020/9/1,611697.0,12.8,Single Family Residence,1953,2,3,7840.0,sqft,Baseboard,Central Air,unknown,658000.0,2132,2020/9/1,558180.5,15.5,Single Family Residence,1960,3,3,4356.0,sqft,Baseboard,Window Unit(s),unknown,542500.0
59158046,59160666,2132,2021/1/1,521579.0,12.0,Single Family Residence,1954,1,3,5662.0,sqft,Hot Water,unknown,unknown,535000.0,2132,2021/1/1,491554.2143,12.57142857,Single Family Residence,1960,2,3,3920.0,sqft,"Oil, Electric Baseboard",unknown,unknown,435000.0
59142927,59156018,2132,2021/11/1,1030944.586,22.46496815,Single Family Residence,1937,3,4,10018.0,sqft,Natural Gas,Window Unit(s),unknown,975000.0,2132,2021/11/1,1149972.881,10.6779661,Single Family Residence,1860,3,4,10018.0,sqft,"Forced Air, Central",Central Air,unknown,1215000.0
59156994,59160531,2132,2021/11/1,538389.8305,22.33898305,Single Family Residence,1940,2,2,3484.0,sqft,"Hot Water, Natural Gas",Other,unknown,480780.0,2132,2021/11/1,584518.75,18.20138889,Single Family Residence,1954,1,4,6534.0,sqft,Forced Air,Central Air,unknown,616000.0
59156994,59160722,2132,2021/11/1,538389.8305,22.33898305,Single Family Residence,1940,2,2,3484.0,sqft,"Hot Water, Natural Gas",Other,unknown,480780.0,2132,2021/11/1,621532.2034,10.0,Single Family Residence,1950,1,3,6969.0,sqft,Baseboard,Central Air,unknown,655000.0
59157131,59160404,2132,2021/12/1,642788.535,22.61783439,Single Family Residence,1950,2,4,7405.0,sqft,"Hot Water, Central, Oil",unknown,unknown,565000.0,2132,2021/12/1,714622.293,13.26751592,Single Family Residence,1955,3,4,6534.0,sqft,Baseboard,unknown,unknown,700000.0
59155260,59155491,2132,2021/2/1,696530.6,13.5,Single Family Residence,1890,4,4,4791.0,sqft,"Forced Air, Central, Natural Gas",Central Air,unknown,600000.0,2132,2021/2/1,733072.0,13.0,Single Family Residence,1953,2,3,5662.0,sqft,Forced Air,"Central Air, Whole House Fan",unknown,760000.0
59155260,59157578,2132,2021/2/1,696530.6,13.5,Single Family Residence,1890,4,4,4791.0,sqft,"Forced Air, Central, Natural Gas",Central Air,unknown,600000.0,2132,2021/2/1,786574.0,17.5,Single Family Residence,1930,2,4,8712.0,sqft,"Oil, Baseboard, Central",Central Air,unknown,725000.0
59155260,59157602,2132,2021/2/1,696530.6,13.5,Single Family Residence,1890,4,4,4791.0,sqft,"Forced Air, Central, Natural Gas",Central Air,unknown,600000.0,2132,2021/2/1,741492.7857,12.57142857,Single Family Residence,1930,2,3,5662.0,sqft,"Hot Water, Central, Natural Gas",Ductless,unknown,805000.0
59159412,59161329,2132,2021/2/1,546283.1429,12.78571429,Single Family Residence,1925,1,2,5662.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,551500.0,2132,2021/2/1,498853.0667,16.93333333,Single Family Residence,1896,2,3,4791.0,sqft,Forced Air,Window Unit(s),unknown,340000.0
59155851,59162530,2132,2021/3/1,895353.5,27.5,Single Family Residence,1880,2,4,8276.0,sqft,"Natural Gas, Baseboard",unknown,unknown,1175000.0,2132,2021/3/1,809597.0,16.0,Single Family Residence,1904,2,3,5227.0,sqft,Natural Gas,unknown,unknown,799900.0
59155967,190071482,2132,2021/3/1,807593.9091,18.18181818,Single Family Residence,1911,2,5,4356.0,sqft,Forced Air,Central Air,unknown,825000.0,2132,2021/3/1,837554.5385,10.92307692,Single Family Residence,2019,3,4,7840.0,sqft,"Forced Air, Central","Central Air, ENERGY STAR Qualified Equipment",unknown,1525000.0
59161127,59161168,2132,2021/3/1,647693.6,12.2,Single Family Residence,1960,2,4,6534.0,sqft,Forced Air,Central Air,unknown,645000.0,2132,2021/3/1,680683.8,11.06666667,Single Family Residence,1967,3,3,6098.0,sqft,"Baseboard, Natural Gas",Central Air,unknown,800000.0
59153702,59154047,2132,2021/5/1,802971.6667,11.66666667,Single Family Residence,1955,3,3,0.27,Acres,"Oil, Baseboard",Central Air,unknown,800000.0,2132,2021/5/1,829839.0,12.0,Single Family Residence,1920,3,4,4791.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,960000.0
59153702,59156006,2132,2021/5/1,802971.6667,11.66666667,Single Family Residence,1955,3,3,0.27,Acres,"Oil, Baseboard",Central Air,unknown,800000.0,2132,2021/5/1,894295.8182,15.63636364,Single Family Residence,1911,3,4,4356.0,sqft,Hot Water,Other,unknown,1029000.0
59153853,59156006,2132,2021/5/1,806449.75,17.25,Single Family Residence,1950,2,3,6969.0,sqft,Baseboard,Central Air,unknown,851000.0,2132,2021/5/1,894295.8182,15.63636364,Single Family Residence,1911,3,4,4356.0,sqft,Hot Water,Other,unknown,1029000.0
59159235,59159480,2132,2021/5/1,586883.9091,12.45454545,Single Family Residence,1925,3,2,3049.0,sqft,Baseboard,unknown,unknown,500000.0,2132,2021/5/1,597214.0,13.0,Single Family Residence,1961,2,3,6098.0,sqft,Forced Air,unknown,unknown,700000.0
59159235,59159496,2132,2021/5/1,586883.9091,12.45454545,Single Family Residence,1925,3,2,3049.0,sqft,Baseboard,unknown,unknown,500000.0,2132,2021/5/1,593213.0,17.33333333,Single Family Residence,1951,2,3,6969.0,sqft,"Baseboard, Natural Gas",unknown,unknown,637000.0
59141607,59142474,2132,2021/6/1,916028.0714,14.71428571,Single Family Residence,1928,3,3,8276.0,sqft,"Forced Air, Natural Gas, Hydro Air",Central Air,unknown,1100000.0,2132,2021/6/1,868140.1429,10.28571429,Single Family Residence,1968,2,4,6534.0,sqft,"Baseboard, Natural Gas",Window Unit(s),unknown,900000.0
59141607,59154219,2132,2021/6/1,916028.0714,14.71428571,Single Family Residence,1928,3,3,8276.0,sqft,"Forced Air, Natural Gas, Hydro Air",Central Air,unknown,1100000.0,2132,2021/6/1,773033.3636,20.0,Single Family Residence,1940,1,3,5662.0,sqft,"Hot Water, Radiant, Hydronic Floor Heat(Radiant), Natural Gas",Central Air,unknown,890000.0
